9.991894,7.312374,10.090695,2,24,2553,0.3529411554336548,0.3529411554336548,0
9.991894,7.312374,10.090695,2,24,2553,0.3529411554336548,4.588235020637512,0
9.991894,7.312374,10.090695,2,24,2553,0.3529411554336548,10.235293507575989,0
9.991894,7.312374,10.090695,2,24,2553,2.4705880880355835,10.235293507575989,0
9.991894,7.312374,10.090695,2,24,2553,2.4705880880355835,16.588234305381775,0
9.991894,7.312374,10.090695,2,24,2553,5.294117331504822,16.588234305381775,0
9.991894,7.312374,10.090695,2,24,2553,5.294117331504822,22.23529279232025,0
9.991894,7.312374,10.090695,2,24,2553,8.82352888584137,22.23529279232025,0
9.991894,7.312374,10.090695,2,24,2553,8.82352888584137,29.294115900993347,0
9.991894,7.312374,10.090695,2,24,2553,15.882351994514465,29.294115900993347,0
9.991894,7.312374,10.090695,2,24,2553,15.882351994514465,34.941174387931824,0
9.991894,7.312374,10.090695,2,24,2553,21.529410481452942,34.941174387931824,0
9.991894,7.312374,10.090695,2,24,2553,21.529410481452942,43.41176211833954,0
9.991894,7.312374,10.090695,2,24,2553,27.882351279258728,43.41176211833954,0
9.991894,7.312374,10.090695,2,24,2553,27.882351279258728,51.176472902297974,0
9.991894,7.312374,10.090695,2,24,2553,36.35293900966644,51.176472902297974,0
9.991894,7.312374,10.090695,2,24,2553,36.35293900966644,60.352942943573,0
9.991894,7.312374,10.090695,2,24,2553,42.70587980747223,60.352942943573,0
9.991894,7.312374,10.090695,2,24,2553,42.70587980747223,69.52941298484802,0
9.991894,7.312374,10.090695,2,24,2553,49.764708280563354,69.52941298484802,0
9.991894,7.312374,10.090695,2,24,2553,49.764708280563354,78.00000071525574,0
9.991894,7.312374,10.090695,2,24,2553,59.64706063270569,78.00000071525574,0
9.991894,7.312374,10.090695,2,24,2553,61.05882525444031,78.00000071525574,0
9.991894,7.312374,10.090695,2,24,2553,61.76470756530762,78.00000071525574,0
9.991894,7.312374,10.090695,2,24,2553,63.176472187042236,78.00000071525574,0
9.991894,7.312374,10.090695,2,24,2553,63.882354497909546,78.00000071525574,0
9.991894,7.312374,10.090695,2,24,2553,63.882354497909546,73.76470685005188,0
9.991894,7.312374,10.090695,2,24,2553,66.70588374137878,73.76470685005188,0
9.991894,7.312374,10.090695,2,24,2553,66.70588374137878,72.35294222831726,0
9.991894,7.312374,10.090695,2,24,2553,68.82353067398071,72.35294222831726,0
9.991894,7.312374,10.090695,2,24,2553,68.82353067398071,70.23529529571533,0
9.991894,7.312374,10.090695,2,24,2553,69.52941298484802,70.23529529571533,0
9.991894,7.312374,10.090695,2,24,2553,69.52941298484802,66.70588374137878,0
9.991894,7.312374,10.090695,2,24,2553,72.35294222831726,66.70588374137878,0
9.991894,7.312374,10.090695,2,24,2553,72.35294222831726,63.882354497909546,0
9.991894,7.312374,10.090695,2,24,2553,74.47058916091919,63.882354497909546,0
9.991894,7.312374,10.090695,2,24,2553,74.47058916091919,62.47058987617493,0
9.991894,7.312374,10.090695,2,24,2553,75.1764714717865,62.47058987617493,0
9.991894,7.312374,10.090695,2,24,2553,75.1764714717865,60.352942943573,0
9.991894,7.312374,10.090695,2,24,2553,76.58823609352112,60.352942943573,0
9.991894,7.312374,10.090695,2,24,2553,76.58823609352112,58.94117832183838,0
9.991894,7.312374,10.090695,2,24,2553,77.29411840438843,58.94117832183838,0
9.991894,7.312374,10.090695,2,24,2553,77.29411840438843,58.23529601097107,0
9.991894,7.312374,10.090695,2,24,2553,78.70588302612305,58.23529601097107,0
9.991894,7.312374,10.090695,2,24,2553,74.47058916091919,58.23529601097107,0
9.991894,7.312374,10.090695,2,24,2553,73.05882453918457,58.23529601097107,0
9.991894,7.312374,10.090695,2,24,2553,70.94117760658264,58.23529601097107,0
9.991894,7.312374,10.090695,2,24,2553,69.52941298484802,58.23529601097107,0
9.991894,7.312374,10.090695,2,24,2553,67.4117660522461,58.23529601097107,0
9.991894,7.312374,10.090695,2,24,2553,65.29411911964417,58.23529601097107,0
9.991894,7.312374,10.090695,2,24,2553,63.176472187042236,58.23529601097107,0
9.991894,7.312374,10.090695,2,24,2553,61.05882525444031,58.23529601097107,0
9.991894,7.312374,10.090695,2,24,2553,58.23529601097107,58.23529601097107,0
9.991894,7.312374,10.090695,2,24,2553,55.41176676750183,58.23529601097107,0
9.991894,7.312374,10.090695,2,24,2553,51.88235521316528,58.23529601097107,0
9.991894,7.312374,10.090695,2,24,2553,48.352943658828735,58.23529601097107,0
9.991894,7.312374,10.090695,2,24,2553,44.82352674007416,58.23529601097107,0
9.991894,7.312374,10.090695,2,24,2553,42.70587980747223,58.23529601097107,0
9.991894,7.312374,10.090695,2,24,2553,39.17646825313568,58.23529601097107,0
9.991894,7.312374,10.090695,2,24,2553,36.35293900966644,58.23529601097107,0
9.991894,7.312374,10.090695,2,24,2553,32.823527455329895,58.23529601097107,0
9.991894,7.312374,10.090695,2,24,2553,32.823527455329895,56.82353138923645,0
9.991894,7.312374,10.090695,2,24,2553,29.294115900993347,56.82353138923645,0
9.991894,7.312374,10.090695,2,24,2553,25.7647043466568,56.82353138923645,0
9.991894,7.312374,10.090695,2,24,2553,21.529410481452942,56.82353138923645,0
9.991894,7.312374,10.090695,2,24,2553,17.999998927116394,56.82353138923645,0
9.991894,7.312374,10.090695,2,24,2553,14.470587372779846,56.82353138923645,0
9.991894,7.312374,10.090695,2,24,2553,10.235293507575989,56.82353138923645,0
9.991894,7.312374,10.090695,2,24,2553,6.705881953239441,56.82353138923645,0
9.991894,7.312374,10.090695,2,24,2553,3.176470398902893,56.82353138923645,0
9.991894,7.312374,10.090695,2,24,2553,0.3529411554336548,56.82353138923645,0
9.991894,7.312374,10.090695,2,24,2553,-1.7647111415863037,56.82353138923645,0
9.991894,7.312374,10.090695,2,24,2553,-6.000005006790161,56.82353138923645,0
9.991894,7.312374,10.090695,2,24,2553,-6.000005006790161,56.11764907836914,0
